Transaction_ID,Products,City,Customer_Name,Date
1000000921,"['Soda', 'Juice', 'Cookies', 'Eggs', 'Milk']",Houston,Bob,2024-12-24
1000000922,"['Cereal', 'Milk', 'Pasta', 'Cheese']",Los Angeles,Charlie,2024-12-14
1000000923,"['Eggs', 'Soda', 'Juice', 'Pasta', 'Ice Cream']",Los Angeles,Bob,2024-12-25
1000000924,"['Chips', 'Cheese', 'Bread', 'Yogurt']",Phoenix,Ivy,2024-12-20
1000000925,"['Tea', 'Coffee', 'Jam', 'Cookies', 'Oranges']",New York,Bob,2024-12-14
1000000926,"['Pasta', 'Rice']",New York,Jack,2024-12-19
1000000927,"['Water', 'Cookies', 'Ice Cream', 'Coffee', 'Honey']",Chicago,Charlie,2024-12-10
1000000928,"['Coffee', 'Butter', 'Yogurt', 'Cookies', 'Cheese']",Phoenix,Alice,2024-12-12
1000000929,"['Eggs', 'Juice']",Houston,Diana,2024-12-31
1000000930,"['Cereal', 'Pasta']",Chicago,Frank,2024-12-05
1000000931,"['Ice Cream', 'Rice', 'Cereal', 'Milk']",Houston,Bob,2024-12-14
1000000932,"['Chips', 'Juice', 'Bread', 'Yogurt']",Los Angeles,Ivy,2024-12-06
1000000933,"['Rice', 'Pasta']",Houston,Bob,2024-12-01
1000000934,"['Yogurt', 'Oranges', 'Ice Cream', 'Water', 'Cereal']",New York,Eve,2024-12-03
1000000935,"['Ice Cream', 'Honey', 'Bananas', 'Bread']",Los Angeles,Grace,2024-12-01
1000000936,"['Butter', 'Bananas', 'Chips', 'Apples']",Los Angeles,Bob,2024-12-15
1000000937,"['Jam', 'Ice Cream', 'Honey', 'Cereal', 'Water']",Houston,Grace,2024-12-09
1000000938,"['Bread', 'Chips', 'Cereal']",Los Angeles,Frank,2024-12-21
1000000939,"['Honey', 'Yogurt', 'Butter', 'Chips', 'Rice']",New York,Grace,2024-12-02
1000000940,"['Cereal', 'Milk', 'Butter']",New York,Frank,2024-12-12
1000000941,"['Soda', 'Milk', 'Honey', 'Cereal']",Chicago,Bob,2024-12-07
1000000942,"['Yogurt', 'Eggs', 'Milk']",Houston,Eve,2024-12-23
1000000943,"['Pasta', 'Rice', 'Tea', 'Apples']",Chicago,Charlie,2024-12-26
1000000944,"['Bread', 'Butter', 'Pasta', 'Cheese', 'Apples']",Phoenix,Bob,2024-12-20
1000000945,"['Oranges', 'Jam']",Phoenix,Charlie,2024-12-13
1000000946,"['Coffee', 'Water']",New York,Jack,2024-12-07
1000000947,"['Cheese', 'Tea', 'Yogurt', 'Butter', 'Cereal']",Los Angeles,Eve,2024-12-14
1000000948,"['Cereal', 'Soda']",Houston,Jack,2024-12-28
1000000949,"['Honey', 'Bananas', 'Ice Cream']",Phoenix,Frank,2024-12-25
1000000950,"['Jam', 'Bread']",Houston,Charlie,2024-12-14
1000000951,"['Eggs', 'Cheese', 'Apples', 'Pasta', 'Bananas']",Los Angeles,Grace,2024-12-23
1000000952,"['Cookies', 'Eggs']",Phoenix,Diana,2024-12-06
1000000953,"['Bread', 'Jam']",Los Angeles,Frank,2024-12-16
1000000954,"['Rice', 'Apples']",Phoenix,Bob,2024-12-06
1000000955,"['Eggs', 'Jam', 'Rice', 'Honey']",Houston,Frank,2024-12-27
1000000956,"['Milk', 'Pasta']",Los Angeles,Hank,2024-12-25
1000000957,"['Tea', 'Yogurt', 'Soda', 'Water']",Chicago,Diana,2024-12-21
1000000958,"['Cheese', 'Apples', 'Yogurt', 'Rice', 'Water']",Los Angeles,Grace,2024-12-06
1000000959,"['Cheese', 'Eggs']",New York,Ivy,2024-12-20
1000000960,"['Tea', 'Bananas']",New York,Charlie,2024-12-18
1000000961,"['Jam', 'Bananas', 'Juice', 'Eggs']",Houston,Ivy,2024-12-26
1000000962,"['Rice', 'Coffee', 'Pasta', 'Butter']",Phoenix,Ivy,2024-12-12
1000000963,"['Butter', 'Cheese', 'Coffee', 'Bread']",Chicago,Frank,2024-12-18
1000000964,"['Cheese', 'Rice', 'Coffee', 'Water', 'Soda']",Phoenix,Grace,2024-12-01
1000000965,"['Honey', 'Tea', 'Bread', 'Water']",Los Angeles,Eve,2024-12-23
1000000966,"['Tea', 'Rice', 'Bread', 'Milk']",Houston,Diana,2024-12-20
1000000967,"['Butter', 'Apples']",Houston,Diana,2024-12-06
1000000968,"['Coffee', 'Honey', 'Butter', 'Juice']",Phoenix,Grace,2024-12-03
1000000969,"['Rice', 'Oranges']",Chicago,Ivy,2024-12-07
1000000970,"['Cookies', 'Yogurt']",Chicago,Jack,2024-12-06
1000000971,"['Water', 'Honey', 'Rice', 'Tea', 'Milk']",Los Angeles,Jack,2024-12-04
1000000972,"['Soda', 'Rice', 'Tea', 'Yogurt']",Chicago,Jack,2024-12-02
1000000973,"['Water', 'Eggs', 'Apples']",New York,Grace,2024-12-31
1000000974,"['Jam', 'Coffee', 'Oranges', 'Eggs', 'Bread']",Phoenix,Hank,2024-12-14
1000000975,"['Cereal', 'Butter', 'Bread', 'Yogurt', 'Ice Cream']",Houston,Frank,2024-12-31
1000000976,"['Cheese', 'Bread', 'Ice Cream', 'Rice', 'Oranges']",Chicago,Bob,2024-12-22
1000000977,"['Cheese', 'Apples', 'Yogurt', 'Eggs', 'Chips']",Houston,Eve,2024-12-15
1000000978,"['Water', 'Apples', 'Oranges', 'Soda', 'Bananas']",Chicago,Jack,2024-12-31
1000000979,"['Milk', 'Honey', 'Bread', 'Coffee', 'Cereal']",Houston,Bob,2024-12-09
1000000980,"['Soda', 'Honey']",Phoenix,Bob,2024-12-28
1000000981,"['Soda', 'Bread', 'Chips', 'Pasta']",New York,Grace,2024-12-31
1000000982,"['Tea', 'Yogurt']",Houston,Bob,2024-12-31
1000000983,"['Ice Cream', 'Yogurt', 'Water', 'Oranges', 'Cookies']",Los Angeles,Jack,2024-12-05
1000000984,"['Honey', 'Water', 'Apples', 'Soda', 'Tea']",Houston,Bob,2024-12-05
1000000985,"['Oranges', 'Juice']",Chicago,Eve,2024-12-18
1000000986,"['Eggs', 'Butter', 'Coffee', 'Oranges']",Chicago,Jack,2024-12-12
1000000987,"['Butter', 'Coffee', 'Pasta']",New York,Hank,2024-12-26
1000000988,"['Pasta', 'Soda', 'Ice Cream', 'Rice', 'Cheese']",Houston,Hank,2024-12-28
1000000989,"['Rice', 'Butter', 'Juice', 'Chips']",Chicago,Hank,2024-12-27
1000000990,"['Pasta', 'Cookies', 'Juice', 'Ice Cream', 'Butter']",Houston,Grace,2024-12-20
1000000991,"['Juice', 'Ice Cream']",Los Angeles,Jack,2024-12-11
1000000992,"['Butter', 'Juice', 'Soda', 'Coffee', 'Yogurt']",Houston,Charlie,2024-12-03
1000000993,"['Pasta', 'Butter', 'Honey', 'Bananas', 'Cheese']",Los Angeles,Alice,2024-12-25
1000000994,"['Eggs', 'Oranges', 'Yogurt', 'Water', 'Cookies']",New York,Frank,2024-12-02
1000000995,"['Water', 'Soda', 'Ice Cream', 'Cereal']",Chicago,Charlie,2024-12-28
1000000996,"['Rice', 'Water']",Phoenix,Frank,2024-12-04
1000000997,"['Ice Cream', 'Yogurt', 'Cookies', 'Eggs']",Los Angeles,Hank,2024-12-03
1000000998,"['Oranges', 'Jam', 'Chips', 'Milk']",Houston,Jack,2024-12-02
1000000999,"['Juice', 'Chips', 'Water']",New York,Charlie,2024-12-30
